id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2024-01-29 20:00:00;7586.16700000
NE;NORDESTE;2024-01-29 20:00:00;14098.16299999
S;SUL;2024-01-29 20:00:00;15914.70999999
SE;SUDESTE;2024-01-29 20:00:00;51074.07700000
N;NORTE;2024-01-29 21:00:00;7804.91800000
NE;NORDESTE;2024-01-29 21:00:00;14511.31500000
S;SUL;2024-01-29 21:00:00;15733.95700000
SE;SUDESTE;2024-01-29 21:00:00;50422.81099999
N;NORTE;2024-01-29 22:00:00;7941.27399999
NE;NORDESTE;2024-01-29 22:00:00;14457.16100000
S;SUL;2024-01-29 22:00:00;15083.88600000
SE;SUDESTE;2024-01-29 22:00:00;48335.36599999
N;NORTE;2024-01-29 23:00:00;7888.97500000
NE;NORDESTE;2024-01-29 23:00:00;14147.16500000
S;SUL;2024-01-29 23:00:00;13994.16699999
SE;SUDESTE;2024-01-29 23:00:00;45815.54400000
N;NORTE;2024-01-30 00:00:00;7775.64500000
NE;NORDESTE;2024-01-30 00:00:00;13658.76500000
S;SUL;2024-01-30 00:00:00;12865.96000000
SE;SUDESTE;2024-01-30 00:00:00;43165.57999999
N;NORTE;2024-01-30 01:00:00;7573.87399999
NE;NORDESTE;2024-01-30 01:00:00;13212.80500000
S;SUL;2024-01-30 01:00:00;12093.67700000
SE;SUDESTE;2024-01-30 01:00:00;40894.32299999
N;NORTE;2024-01-30 02:00:00;7433.44400000
NE;NORDESTE;2024-01-30 02:00:00;12795.42299999
S;SUL;2024-01-30 02:00:00;11577.44099999
SE;SUDESTE;2024-01-30 02:00:00;39674.82800000
N;NORTE;2024-01-30 03:00:00;7263.12600000
NE;NORDESTE;2024-01-30 03:00:00;12555.72400000
S;SUL;2024-01-30 03:00:00;11328.68499999
SE;SUDESTE;2024-01-30 03:00:00;39000.96399999
N;NORTE;2024-01-30 04:00:00;7029.30899999
NE;NORDESTE;2024-01-30 04:00:00;12429.33000000
S;SUL;2024-01-30 04:00:00;11356.11400000
SE;SUDESTE;2024-01-30 04:00:00;38888.23700000
N;NORTE;2024-01-30 05:00:00;6910.91500000
NE;NORDESTE;2024-01-30 05:00:00;11977.68399999
S;SUL;2024-01-30 05:00:00;11759.68199999
SE;SUDESTE;2024-01-30 05:00:00;39644.96000000
N;NORTE;2024-01-30 06:00:00;6671.13500000
NE;NORDESTE;2024-01-30 06:00:00;11531.31900000
S;SUL;2024-01-30 06:00:00;12594.04800000
SE;SUDESTE;2024-01-30 06:00:00;41510.17099999
N;NORTE;2024-01-30 07:00:00;6772.60600000
NE;NORDESTE;2024-01-30 07:00:00;12052.75100000
S;SUL;2024-01-30 07:00:00;14413.50100000
SE;SUDESTE;2024-01-30 07:00:00;45143.88499999
N;NORTE;2024-01-30 08:00:00;7269.51600000
NE;NORDESTE;2024-01-30 08:00:00;13034.01100000
S;SUL;2024-01-30 08:00:00;15802.69099999
SE;SUDESTE;2024-01-30 08:00:00;48596.51599999
N;NORTE;2024-01-30 09:00:00;7517.40499999
NE;NORDESTE;2024-01-30 09:00:00;13527.01299999
S;SUL;2024-01-30 09:00:00;16352.76600000
SE;SUDESTE;2024-01-30 09:00:00;50658.49599999
N;NORTE;2024-01-30 10:00:00;7617.40099999
NE;NORDESTE;2024-01-30 10:00:00;13820.72000000
S;SUL;2024-01-30 10:00:00;16941.18099999
SE;SUDESTE;2024-01-30 10:00:00;52134.79399999
N;NORTE;2024-01-30 11:00:00;7682.68700000
NE;NORDESTE;2024-01-30 11:00:00;13752.61200000
S;SUL;2024-01-30 11:00:00;17206.33199999
SE;SUDESTE;2024-01-30 11:00:00;52766.23999999
N;NORTE;2024-01-30 12:00:00;7705.49700000
NE;NORDESTE;2024-01-30 12:00:00;13437.20599999
S;SUL;2024-01-30 12:00:00;16508.01700000
SE;SUDESTE;2024-01-30 12:00:00;52851.18100000
N;NORTE;2024-01-30 13:00:00;7921.44599999
NE;NORDESTE;2024-01-30 13:00:00;13734.62000000
S;SUL;2024-01-30 13:00:00;17502.04999999
SE;SUDESTE;2024-01-30 13:00:00;54181.63399999
N;NORTE;2024-01-30 14:00:00;8219.64700000
NE;NORDESTE;2024-01-30 14:00:00;14063.82599999
S;SUL;2024-01-30 14:00:00;17881.20799999
SE;SUDESTE;2024-01-30 14:00:00;54970.29899999
N;NORTE;2024-01-30 15:00:00;8182.02499999
NE;NORDESTE;2024-01-30 15:00:00;13967.02400000
S;SUL;2024-01-30 15:00:00;17744.91800000
SE;SUDESTE;2024-01-30 15:00:00;54794.04200000
N;NORTE;2024-01-30 16:00:00;7999.69000000
NE;NORDESTE;2024-01-30 16:00:00;13869.79199999
S;SUL;2024-01-30 16:00:00;17547.65600000
SE;SUDESTE;2024-01-30 16:00:00;54247.25800000
N;NORTE;2024-01-30 17:00:00;7660.36800000
NE;NORDESTE;2024-01-30 17:00:00;13479.67500000
S;SUL;2024-01-30 17:00:00;16705.93500000
SE;SUDESTE;2024-01-30 17:00:00;51401.13199999
N;NORTE;2024-01-30 18:00:00;7259.25200000
NE;NORDESTE;2024-01-30 18:00:00;14017.89000000
S;SUL;2024-01-30 18:00:00;15493.59700000
SE;SUDESTE;2024-01-30 18:00:00;50082.01100000
N;NORTE;2024-01-30 19:00:00;7546.92899999
NE;NORDESTE;2024-01-30 19:00:00;14313.56800000
S;SUL;2024-01-30 19:00:00;16083.00300000
SE;SUDESTE;2024-01-30 19:00:00;52927.42100000
N;NORTE;2024-01-30 20:00:00;7762.27499999
NE;NORDESTE;2024-01-30 20:00:00;14374.51399999
S;SUL;2024-01-30 20:00:00;16696.73900000
SE;SUDESTE;2024-01-30 20:00:00;53423.16199999
N;NORTE;2024-01-30 21:00:00;7968.80400000
NE;NORDESTE;2024-01-30 21:00:00;14777.69200000
S;SUL;2024-01-30 21:00:00;16598.67800000
SE;SUDESTE;2024-01-30 21:00:00;52910.36999999
N;NORTE;2024-01-30 22:00:00;8129.30299999
NE;NORDESTE;2024-01-30 22:00:00;14730.39800000
S;SUL;2024-01-30 22:00:00;16083.03700000
SE;SUDESTE;2024-01-30 22:00:00;51131.87099999
N;NORTE;2024-01-30 23:00:00;8068.86400000
NE;NORDESTE;2024-01-30 23:00:00;14314.78200000
S;SUL;2024-01-30 23:00:00;14959.00400000
SE;SUDESTE;2024-01-30 23:00:00;48313.82700000
N;NORTE;2024-01-31 00:00:00;7944.66800000
NE;NORDESTE;2024-01-31 00:00:00;13788.72399999
S;SUL;2024-01-31 00:00:00;13906.40299999
SE;SUDESTE;2024-01-31 00:00:00;45536.83199999
N;NORTE;2024-01-31 01:00:00;7761.14299999
NE;NORDESTE;2024-01-31 01:00:00;13355.03899999
S;SUL;2024-01-31 01:00:00;13037.22900000
SE;SUDESTE;2024-01-31 01:00:00;43265.61800000
N;NORTE;2024-01-31 02:00:00;7586.87799999
NE;NORDESTE;2024-01-31 02:00:00;12992.72800000
S;SUL;2024-01-31 02:00:00;12376.94400000
SE;SUDESTE;2024-01-31 02:00:00;41888.05299999
N;NORTE;2024-01-31 03:00:00;7267.21899999
NE;NORDESTE;2024-01-31 03:00:00;12735.01400000
S;SUL;2024-01-31 03:00:00;12065.00200000
SE;SUDESTE;2024-01-31 03:00:00;41092.06900000
N;NORTE;2024-01-31 04:00:00;6959.37199999
NE;NORDESTE;2024-01-31 04:00:00;12514.45399999
S;SUL;2024-01-31 04:00:00;11962.60500000
SE;SUDESTE;2024-01-31 04:00:00;40929.05799999
N;NORTE;2024-01-31 05:00:00;7151.46200000
NE;NORDESTE;2024-01-31 05:00:00;12131.92700000
S;SUL;2024-01-31 05:00:00;12326.98200000
SE;SUDESTE;2024-01-31 05:00:00;41773.82299999
N;NORTE;2024-01-31 06:00:00;6951.90900000
NE;NORDESTE;2024-01-31 06:00:00;11766.45500000
S;SUL;2024-01-31 06:00:00;13149.32100000
SE;SUDESTE;2024-01-31 06:00:00;43377.25700000
N;NORTE;2024-01-31 07:00:00;7032.97200000
NE;NORDESTE;2024-01-31 07:00:00;12381.11000000
S;SUL;2024-01-31 07:00:00;14929.20600000
SE;SUDESTE;2024-01-31 07:00:00;46940.59600000
N;NORTE;2024-01-31 08:00:00;7375.22200000
NE;NORDESTE;2024-01-31 08:00:00;13181.18399999
S;SUL;2024-01-31 08:00:00;16287.82499999
SE;SUDESTE;2024-01-31 08:00:00;50377.31900000
N;NORTE;2024-01-31 09:00:00;7620.53000000
NE;NORDESTE;2024-01-31 09:00:00;13452.03100000
S;SUL;2024-01-31 09:00:00;16822.79100000
SE;SUDESTE;2024-01-31 09:00:00;52315.50499999
N;NORTE;2024-01-31 10:00:00;7752.68900000
NE;NORDESTE;2024-01-31 10:00:00;13734.73699999
S;SUL;2024-01-31 10:00:00;17423.98899999
SE;SUDESTE;2024-01-31 10:00:00;53844.34799999
N;NORTE;2024-01-31 11:00:00;7765.25700000
NE;NORDESTE;2024-01-31 11:00:00;13820.35800000
S;SUL;2024-01-31 11:00:00;17763.89899999
SE;SUDESTE;2024-01-31 11:00:00;53962.57499999
N;NORTE;2024-01-31 12:00:00;7788.10200000
NE;NORDESTE;2024-01-31 12:00:00;13658.54100000
S;SUL;2024-01-31 12:00:00;17031.88800000
SE;SUDESTE;2024-01-31 12:00:00;53416.69800000
N;NORTE;2024-01-31 13:00:00;8054.58499999
NE;NORDESTE;2024-01-31 13:00:00;13808.65600000
S;SUL;2024-01-31 13:00:00;18138.65600000
SE;SUDESTE;2024-01-31 13:00:00;54117.44599999
N;NORTE;2024-01-31 14:00:00;8297.81400000
NE;NORDESTE;2024-01-31 14:00:00;14196.15900000
S;SUL;2024-01-31 14:00:00;18538.19799999
SE;SUDESTE;2024-01-31 14:00:00;54818.99200000
N;NORTE;2024-01-31 15:00:00;8190.41400000
NE;NORDESTE;2024-01-31 15:00:00;14188.49000000
S;SUL;2024-01-31 15:00:00;18322.68399999
SE;SUDESTE;2024-01-31 15:00:00;53987.23999999
N;NORTE;2024-01-31 16:00:00;8039.34199999
NE;NORDESTE;2024-01-31 16:00:00;13938.38400000
S;SUL;2024-01-31 16:00:00;18098.19200000
SE;SUDESTE;2024-01-31 16:00:00;52739.02099999
N;NORTE;2024-01-31 17:00:00;7707.47100000
NE;NORDESTE;2024-01-31 17:00:00;13223.59900000
S;SUL;2024-01-31 17:00:00;17168.84199999
SE;SUDESTE;2024-01-31 17:00:00;50020.67400000
N;NORTE;2024-01-31 18:00:00;7414.92800000
NE;NORDESTE;2024-01-31 18:00:00;13887.81600000
S;SUL;2024-01-31 18:00:00;15908.30800000
SE;SUDESTE;2024-01-31 18:00:00;48967.95600000
N;NORTE;2024-01-31 19:00:00;7732.44000000
NE;NORDESTE;2024-01-31 19:00:00;14280.81900000
S;SUL;2024-01-31 19:00:00;16465.21700000
SE;SUDESTE;2024-01-31 19:00:00;50147.28799999
N;NORTE;2024-01-31 20:00:00;7860.18200000
NE;NORDESTE;2024-01-31 20:00:00;14302.86500000
S;SUL;2024-01-31 20:00:00;17043.38299999
SE;SUDESTE;2024-01-31 20:00:00;50027.81499999
N;NORTE;2024-01-31 21:00:00;8113.97299999
NE;NORDESTE;2024-01-31 21:00:00;14644.15800000
S;SUL;2024-01-31 21:00:00;17104.06299999
SE;SUDESTE;2024-01-31 21:00:00;49040.57899999
N;NORTE;2024-01-31 22:00:00;8262.81400000
NE;NORDESTE;2024-01-31 22:00:00;14404.50999999
S;SUL;2024-01-31 22:00:00;16578.11699999
SE;SUDESTE;2024-01-31 22:00:00;47034.54299999
N;NORTE;2024-01-31 23:00:00;8195.37099999
NE;NORDESTE;2024-01-31 23:00:00;13960.30100000
S;SUL;2024-01-31 23:00:00;15459.51400000
SE;SUDESTE;2024-01-31 23:00:00;44367.54299999
N;NORTE;2024-02-01 00:00:00;8046.19499999
NE;NORDESTE;2024-02-01 00:00:00;13470.13100000
S;SUL;2024-02-01 00:00:00;14678.36100000
SE;SUDESTE;2024-02-01 00:00:00;41790.84499999
N;NORTE;2024-02-01 01:00:00;7775.45099999
NE;NORDESTE;2024-02-01 01:00:00;13058.36900000
S;SUL;2024-02-01 01:00:00;13801.83299999
SE;SUDESTE;2024-02-01 01:00:00;39774.96100000
N;NORTE;2024-02-01 02:00:00;7657.51299999
NE;NORDESTE;2024-02-01 02:00:00;12722.64900000
S;SUL;2024-02-01 02:00:00;13212.00299999
SE;SUDESTE;2024-02-01 02:00:00;38358.29099999
N;NORTE;2024-02-01 03:00:00;7525.58000000
NE;NORDESTE;2024-02-01 03:00:00;12520.22700000
S;SUL;2024-02-01 03:00:00;12898.48400000
SE;SUDESTE;2024-02-01 03:00:00;37805.09999999
N;NORTE;2024-02-01 04:00:00;7392.62200000
NE;NORDESTE;2024-02-01 04:00:00;12377.85299999
S;SUL;2024-02-01 04:00:00;12801.46000000
SE;SUDESTE;2024-02-01 04:00:00;37844.41899999
N;NORTE;2024-02-01 05:00:00;7305.98600000
NE;NORDESTE;2024-02-01 05:00:00;11944.61500000
S;SUL;2024-02-01 05:00:00;13133.65800000
SE;SUDESTE;2024-02-01 05:00:00;38836.31000000
N;NORTE;2024-02-01 06:00:00;7016.29100000
NE;NORDESTE;2024-02-01 06:00:00;11766.89100000
S;SUL;2024-02-01 06:00:00;13900.98700000
SE;SUDESTE;2024-02-01 06:00:00;40635.81599999
N;NORTE;2024-02-01 07:00:00;6998.11100000
NE;NORDESTE;2024-02-01 07:00:00;12512.61300000
S;SUL;2024-02-01 07:00:00;15721.58599999
SE;SUDESTE;2024-02-01 07:00:00;43834.21999999
N;NORTE;2024-02-01 08:00:00;7388.36200000
NE;NORDESTE;2024-02-01 08:00:00;13308.77700000
S;SUL;2024-02-01 08:00:00;17159.95900000
SE;SUDESTE;2024-02-01 08:00:00;46706.55100000
N;NORTE;2024-02-01 09:00:00;7466.52600000
NE;NORDESTE;2024-02-01 09:00:00;13740.07299999
S;SUL;2024-02-01 09:00:00;17756.62899999
SE;SUDESTE;2024-02-01 09:00:00;48465.59900000
N;NORTE;2024-02-01 10:00:00;7561.43400000
NE;NORDESTE;2024-02-01 10:00:00;14099.48599999
S;SUL;2024-02-01 10:00:00;18387.88800000
SE;SUDESTE;2024-02-01 10:00:00;49688.01300000
N;NORTE;2024-02-01 11:00:00;7557.01299999
NE;NORDESTE;2024-02-01 11:00:00;14260.91499999
S;SUL;2024-02-01 11:00:00;18678.00600000
SE;SUDESTE;2024-02-01 11:00:00;50124.04100000
N;NORTE;2024-02-01 12:00:00;7324.93000000
NE;NORDESTE;2024-02-01 12:00:00;13953.32200000
S;SUL;2024-02-01 12:00:00;17999.75200000
SE;SUDESTE;2024-02-01 12:00:00;49739.29900000
N;NORTE;2024-02-01 13:00:00;7568.60699999
NE;NORDESTE;2024-02-01 13:00:00;14097.82200000
S;SUL;2024-02-01 13:00:00;19098.45300000
SE;SUDESTE;2024-02-01 13:00:00;50921.66400000
N;NORTE;2024-02-01 14:00:00;7863.49600000
NE;NORDESTE;2024-02-01 14:00:00;14367.74600000
S;SUL;2024-02-01 14:00:00;19488.67500000
SE;SUDESTE;2024-02-01 14:00:00;51749.77100000
N;NORTE;2024-02-01 15:00:00;7788.06399999
NE;NORDESTE;2024-02-01 15:00:00;14144.55499999
S;SUL;2024-02-01 15:00:00;19296.85299999
SE;SUDESTE;2024-02-01 15:00:00;51455.20700000
N;NORTE;2024-02-01 16:00:00;7609.53200000
NE;NORDESTE;2024-02-01 16:00:00;13928.27499999
S;SUL;2024-02-01 16:00:00;19099.83299999
SE;SUDESTE;2024-02-01 16:00:00;51075.35900000
N;NORTE;2024-02-01 17:00:00;7295.72900000
NE;NORDESTE;2024-02-01 17:00:00;13015.73600000
S;SUL;2024-02-01 17:00:00;18064.06800000
SE;SUDESTE;2024-02-01 17:00:00;48823.06399999
N;NORTE;2024-02-01 18:00:00;7053.09000000
NE;NORDESTE;2024-02-01 18:00:00;13447.75500000
S;SUL;2024-02-01 18:00:00;16550.20899999
SE;SUDESTE;2024-02-01 18:00:00;48462.17399999
N;NORTE;2024-02-01 19:00:00;7303.04499999
NE;NORDESTE;2024-02-01 19:00:00;13790.76399999
S;SUL;2024-02-01 19:00:00;16986.01700000
SE;SUDESTE;2024-02-01 19:00:00;50908.38400000
N;NORTE;2024-02-01 20:00:00;7412.64900000
NE;NORDESTE;2024-02-01 20:00:00;13919.35700000
S;SUL;2024-02-01 20:00:00;17480.36099999
SE;SUDESTE;2024-02-01 20:00:00;51214.68999999
N;NORTE;2024-02-01 21:00:00;7625.75399999
NE;NORDESTE;2024-02-01 21:00:00;14384.18900000
S;SUL;2024-02-01 21:00:00;17520.34200000
SE;SUDESTE;2024-02-01 21:00:00;50255.27800000
N;NORTE;2024-02-01 22:00:00;7684.93699999
NE;NORDESTE;2024-02-01 22:00:00;14435.92499999
S;SUL;2024-02-01 22:00:00;17074.20100000
SE;SUDESTE;2024-02-01 22:00:00;48040.10900000
N;NORTE;2024-02-01 23:00:00;7680.79600000
NE;NORDESTE;2024-02-01 23:00:00;14054.82700000
S;SUL;2024-02-01 23:00:00;16109.61000000
SE;SUDESTE;2024-02-01 23:00:00;45467.35099999
N;NORTE;2024-02-02 00:00:00;7570.60800000
NE;NORDESTE;2024-02-02 00:00:00;13527.17299999
S;SUL;2024-02-02 00:00:00;14978.08200000
SE;SUDESTE;2024-02-02 00:00:00;42841.10100000
N;NORTE;2024-02-02 01:00:00;7436.43800000
NE;NORDESTE;2024-02-02 01:00:00;13102.50800000
S;SUL;2024-02-02 01:00:00;14022.98499999
SE;SUDESTE;2024-02-02 01:00:00;40600.08500000
N;NORTE;2024-02-02 02:00:00;7237.96500000
NE;NORDESTE;2024-02-02 02:00:00;12927.53099999
S;SUL;2024-02-02 02:00:00;13396.18299999
SE;SUDESTE;2024-02-02 02:00:00;39063.41099999
N;NORTE;2024-02-02 03:00:00;7059.51399999
NE;NORDESTE;2024-02-02 03:00:00;12738.29799999
S;SUL;2024-02-02 03:00:00;13062.45199999
SE;SUDESTE;2024-02-02 03:00:00;38260.29600000
N;NORTE;2024-02-02 04:00:00;6913.87300000
NE;NORDESTE;2024-02-02 04:00:00;12574.42600000
S;SUL;2024-02-02 04:00:00;12966.55200000
SE;SUDESTE;2024-02-02 04:00:00;38267.01999999
N;NORTE;2024-02-02 05:00:00;6798.28800000
NE;NORDESTE;2024-02-02 05:00:00;12112.89199999
S;SUL;2024-02-02 05:00:00;13280.96300000
SE;SUDESTE;2024-02-02 05:00:00;39306.87500000
N;NORTE;2024-02-02 06:00:00;6650.09000000
NE;NORDESTE;2024-02-02 06:00:00;11823.60000000
S;SUL;2024-02-02 06:00:00;13973.01399999
SE;SUDESTE;2024-02-02 06:00:00;41327.26200000
N;NORTE;2024-02-02 07:00:00;6701.99800000
NE;NORDESTE;2024-02-02 07:00:00;12618.72899999
S;SUL;2024-02-02 07:00:00;15646.81600000
SE;SUDESTE;2024-02-02 07:00:00;44872.34200000
N;NORTE;2024-02-02 08:00:00;7061.42600000
NE;NORDESTE;2024-02-02 08:00:00;13449.75500000
S;SUL;2024-02-02 08:00:00;16887.67400000
SE;SUDESTE;2024-02-02 08:00:00;48160.52899999
N;NORTE;2024-02-02 09:00:00;7301.20300000
NE;NORDESTE;2024-02-02 09:00:00;13874.40200000
S;SUL;2024-02-02 09:00:00;17345.18000000
SE;SUDESTE;2024-02-02 09:00:00;50003.63299999
N;NORTE;2024-02-02 10:00:00;7426.91800000
NE;NORDESTE;2024-02-02 10:00:00;14138.77500000
S;SUL;2024-02-02 10:00:00;17874.36199999
SE;SUDESTE;2024-02-02 10:00:00;51009.58900000
N;NORTE;2024-02-02 11:00:00;7383.51900000
NE;NORDESTE;2024-02-02 11:00:00;14347.17600000
S;SUL;2024-02-02 11:00:00;18073.30499999
SE;SUDESTE;2024-02-02 11:00:00;51358.33000000
N;NORTE;2024-02-02 12:00:00;7225.72100000
NE;NORDESTE;2024-02-02 12:00:00;14241.31900000
S;SUL;2024-02-02 12:00:00;17231.46300000
SE;SUDESTE;2024-02-02 12:00:00;50656.18099999
N;NORTE;2024-02-02 13:00:00;7311.09100000
NE;NORDESTE;2024-02-02 13:00:00;14591.38900000
S;SUL;2024-02-02 13:00:00;18464.98800000
SE;SUDESTE;2024-02-02 13:00:00;50586.77800000
N;NORTE;2024-02-02 14:00:00;7534.02400000
NE;NORDESTE;2024-02-02 14:00:00;14780.14000000
S;SUL;2024-02-02 14:00:00;18810.51699999
SE;SUDESTE;2024-02-02 14:00:00;50268.16999999
N;NORTE;2024-02-02 15:00:00;7664.54600000
NE;NORDESTE;2024-02-02 15:00:00;14504.13699999
S;SUL;2024-02-02 15:00:00;18517.03300000
SE;SUDESTE;2024-02-02 15:00:00;49838.44799999
N;NORTE;2024-02-02 16:00:00;7502.80500000
NE;NORDESTE;2024-02-02 16:00:00;13920.97199999
S;SUL;2024-02-02 16:00:00;18232.53100000
SE;SUDESTE;2024-02-02 16:00:00;48780.73199999
N;NORTE;2024-02-02 17:00:00;7090.92100000
NE;NORDESTE;2024-02-02 17:00:00;13093.35900000
S;SUL;2024-02-02 17:00:00;17286.26599999
SE;SUDESTE;2024-02-02 17:00:00;47297.49699999
N;NORTE;2024-02-02 18:00:00;6973.93500000
NE;NORDESTE;2024-02-02 18:00:00;13591.97299999
S;SUL;2024-02-02 18:00:00;16095.91600000
SE;SUDESTE;2024-02-02 18:00:00;47400.75000000
N;NORTE;2024-02-02 19:00:00;7231.48800000
NE;NORDESTE;2024-02-02 19:00:00;13742.39999999
S;SUL;2024-02-02 19:00:00;16569.41900000
SE;SUDESTE;2024-02-02 19:00:00;49573.48500000
N;NORTE;2024-02-02 20:00:00;7159.25500000
NE;NORDESTE;2024-02-02 20:00:00;13675.39499999
S;SUL;2024-02-02 20:00:00;16869.18799999
SE;SUDESTE;2024-02-02 20:00:00;49430.11500000
N;NORTE;2024-02-02 21:00:00;7355.28700000
NE;NORDESTE;2024-02-02 21:00:00;14083.57599999
S;SUL;2024-02-02 21:00:00;16842.46099999
SE;SUDESTE;2024-02-02 21:00:00;48456.13899999
N;NORTE;2024-02-02 22:00:00;7481.52300000
NE;NORDESTE;2024-02-02 22:00:00;14187.56700000
S;SUL;2024-02-02 22:00:00;16459.04199999
SE;SUDESTE;2024-02-02 22:00:00;46524.27400000
N;NORTE;2024-02-02 23:00:00;7467.09399999
NE;NORDESTE;2024-02-02 23:00:00;14020.92300000
S;SUL;2024-02-02 23:00:00;15609.98799999
SE;SUDESTE;2024-02-02 23:00:00;44418.16000000
N;NORTE;2024-02-03 00:00:00;7336.64800000
NE;NORDESTE;2024-02-03 00:00:00;13368.20500000
S;SUL;2024-02-03 00:00:00;14587.09400000
SE;SUDESTE;2024-02-03 00:00:00;41928.74799999
N;NORTE;2024-02-03 01:00:00;7261.29100000
NE;NORDESTE;2024-02-03 01:00:00;12724.84900000
S;SUL;2024-02-03 01:00:00;13737.16600000
SE;SUDESTE;2024-02-03 01:00:00;39899.11900000
N;NORTE;2024-02-03 02:00:00;7048.95199999
NE;NORDESTE;2024-02-03 02:00:00;12296.52199999
S;SUL;2024-02-03 02:00:00;13087.78700000
SE;SUDESTE;2024-02-03 02:00:00;38557.36199999
N;NORTE;2024-02-03 03:00:00;6952.41500000
NE;NORDESTE;2024-02-03 03:00:00;12065.84100000
S;SUL;2024-02-03 03:00:00;12680.39500000
SE;SUDESTE;2024-02-03 03:00:00;37933.02499999
N;NORTE;2024-02-03 04:00:00;6870.47399999
NE;NORDESTE;2024-02-03 04:00:00;11900.52500000
S;SUL;2024-02-03 04:00:00;12476.51500000
SE;SUDESTE;2024-02-03 04:00:00;37674.17399999
N;NORTE;2024-02-03 05:00:00;6803.57799999
NE;NORDESTE;2024-02-03 05:00:00;11480.74900000
S;SUL;2024-02-03 05:00:00;12456.62899999
SE;SUDESTE;2024-02-03 05:00:00;37618.34399999
N;NORTE;2024-02-03 06:00:00;6642.25200000
NE;NORDESTE;2024-02-03 06:00:00;11115.88100000
S;SUL;2024-02-03 06:00:00;12566.92399999
SE;SUDESTE;2024-02-03 06:00:00;38036.85899999
N;NORTE;2024-02-03 07:00:00;6673.95900000
NE;NORDESTE;2024-02-03 07:00:00;11374.70899999
S;SUL;2024-02-03 07:00:00;13532.93699999
SE;SUDESTE;2024-02-03 07:00:00;40037.13100000
N;NORTE;2024-02-03 08:00:00;6834.92700000
NE;NORDESTE;2024-02-03 08:00:00;11927.84700000
S;SUL;2024-02-03 08:00:00;14173.71300000
SE;SUDESTE;2024-02-03 08:00:00;42009.25200000
N;NORTE;2024-02-03 09:00:00;6908.37799999
NE;NORDESTE;2024-02-03 09:00:00;12462.82700000
S;SUL;2024-02-03 09:00:00;14514.93600000
SE;SUDESTE;2024-02-03 09:00:00;43569.49499999
N;NORTE;2024-02-03 10:00:00;6967.75400000
NE;NORDESTE;2024-02-03 10:00:00;12579.58999999
S;SUL;2024-02-03 10:00:00;14859.13700000
SE;SUDESTE;2024-02-03 10:00:00;44867.73799999
N;NORTE;2024-02-03 11:00:00;7072.55900000
NE;NORDESTE;2024-02-03 11:00:00;12910.33999999
S;SUL;2024-02-03 11:00:00;15180.42800000
SE;SUDESTE;2024-02-03 11:00:00;45305.09600000
N;NORTE;2024-02-03 12:00:00;7039.89499999
NE;NORDESTE;2024-02-03 12:00:00;12931.35400000
S;SUL;2024-02-03 12:00:00;15139.93600000
SE;SUDESTE;2024-02-03 12:00:00;45287.91499999
N;NORTE;2024-02-03 13:00:00;7074.05500000
NE;NORDESTE;2024-02-03 13:00:00;12766.73599999
S;SUL;2024-02-03 13:00:00;15466.11200000
SE;SUDESTE;2024-02-03 13:00:00;44934.23600000
N;NORTE;2024-02-03 14:00:00;7170.18500000
NE;NORDESTE;2024-02-03 14:00:00;12854.35199999
S;SUL;2024-02-03 14:00:00;15558.68200000
SE;SUDESTE;2024-02-03 14:00:00;44613.84700000
N;NORTE;2024-02-03 15:00:00;7229.25200000
NE;NORDESTE;2024-02-03 15:00:00;12604.69200000
S;SUL;2024-02-03 15:00:00;15360.81200000
SE;SUDESTE;2024-02-03 15:00:00;44569.62599999
N;NORTE;2024-02-03 16:00:00;7094.53400000
NE;NORDESTE;2024-02-03 16:00:00;12333.14400000
S;SUL;2024-02-03 16:00:00;15246.66900000
SE;SUDESTE;2024-02-03 16:00:00;44590.35300000
N;NORTE;2024-02-03 17:00:00;6931.50299999
NE;NORDESTE;2024-02-03 17:00:00;12737.88099999
S;SUL;2024-02-03 17:00:00;15349.05100000
SE;SUDESTE;2024-02-03 17:00:00;44943.06500000
N;NORTE;2024-02-03 18:00:00;7033.79800000
NE;NORDESTE;2024-02-03 18:00:00;13581.58099999
S;SUL;2024-02-03 18:00:00;15463.84399999
SE;SUDESTE;2024-02-03 18:00:00;46406.52899999
N;NORTE;2024-02-03 19:00:00;7359.74100000
NE;NORDESTE;2024-02-03 19:00:00;13835.94599999
S;SUL;2024-02-03 19:00:00;16144.98600000
SE;SUDESTE;2024-02-03 19:00:00;48729.56700000
N;NORTE;2024-02-03 20:00:00;7410.63699999
NE;NORDESTE;2024-02-03 20:00:00;13756.12899999
S;SUL;2024-02-03 20:00:00;16522.87699999
SE;SUDESTE;2024-02-03 20:00:00;48076.90199999
N;NORTE;2024-02-03 21:00:00;7411.22299999
NE;NORDESTE;2024-02-03 21:00:00;13797.91799999
S;SUL;2024-02-03 21:00:00;16047.42499999
SE;SUDESTE;2024-02-03 21:00:00;46527.55800000
N;NORTE;2024-02-03 22:00:00;7513.55900000
NE;NORDESTE;2024-02-03 22:00:00;13656.01400000
S;SUL;2024-02-03 22:00:00;15496.42499999
SE;SUDESTE;2024-02-03 22:00:00;44724.07199999
N;NORTE;2024-02-03 23:00:00;7505.18200000
NE;NORDESTE;2024-02-03 23:00:00;13454.19300000
